timestamp,open,high,low,close
37792,118.36,118.62,117.9,118.34
37795,118.52,118.61,117.45,117.63
37796,117.61,118.08,117.5,117.91
37797,117.92,118.17,117.29,118.05
37798,118.05,119.44,117.84,119.38
37799,119.4,120.08,119.13,119.75
37802,119.7,120.23,119.57,119.73
37803,119.75,119.96,119,119.46
37804,119.46,119.54,117.89,118.02
37805,118.03,118.66,117.84,118.33
37806,118.34,118.46,117.95,118.08
37809,118.03,118.32,117.83,118.21
37810,118.19,118.69,117.6,118.31
37811,118.25,118.45,117.6,117.67
37812,117.7,118.03,117.34,117.64
37813,117.66,118,117.5,117.61
37816,117.72,117.85,117.29,117.57
37817,117.59,117.94,116.63,117.76
37818,117.74,118.67,117.7,118.1
37819,118.09,118.98,117.85,118.78
37820,118.78,119.25,118.23,118.38
37823,118.55,118.79,118.21,118.56
37824,118.55,119.38,118.34,119.12
37825,119.11,119.15,118.57,118.93
37826,118.98,119.33,118.45,118.95
37827,118.97,119.3,118.57,118.83
37830,118.97,119.58,118.87,119.38
37831,119.39,119.83,119.08,119.81
37832,119.79,120.63,119.6,120.15
37833,120.19,120.62,119.68,120.53
37834,120.59,120.7,119.78,120
37837,120.19,120.6,119.62,120.32
37838,120.35,120.63,119.75,119.93
37839,119.9,120.45,119.67,120.2
37840,120.2,120.3,118.75,118.98
37841,119.05,119.27,118.78,119.08
37844,118.97,119.18,118.16,118.73
37845,118.72,118.83,118.33,118.47
37846,118.42,119.48,118.4,119.22
37847,119.15,119.68,119.02,119.15
37848,119.17,119.41,118.7,119.2
37851,119.19,119.8,119.04,119.51
37852,119.5,119.81,118.21,118.38
37853,118.35,118.8,117.76,118.02
37854,118.07,118.26,117.51,117.74
37855,117.75,118.08,117.28,117.64
37858,117.65,117.72,117.1,117.32
37859,117.32,117.77,117.1,117.25
37860,117.26,118,117.2,117.41
37861,117.34,117.63,117.21,117.35
37862,117.35,117.47,116.12,116.72
37865,116.73,116.83,116.3,116.56
37866,116.58,117.25,115.8,116.16
37867,116.13,116.6,115.8,116.01
37868,116.02,117.08,115.72,116.75
37869,116.73,117.15,116.4,116.78
37872,116.77,117.72,116.35,116.53
37873,116.53,116.95,116.03,116.8
37874,116.79,117.3,116.58,117.06
37875,117.04,117.29,116.44,117.04
37876,117.05,117.52,116.69,117.34
37879,117.27,117.67,117.08,117.43
37880,117.44,117.51,115.99,116.14
37881,116.18,116.51,115.83,116.21
37882,116.18,116.29,114.73,115.32
37883,115.3,115.52,113.53,114.27
37886,111.58,112.73,111.35,112.04
37887,112,112.38,110.89,112.08
37888,112.09,112.36,111.2,111.46
37889,111.45,112.33,111.39,112.06
37890,112.01,112.31,111.57,111.9
37893,111.74,111.78,110.69,110.96
37894,111.01,112.08,110.08,111.38
37895,111.3,111.44,110.51,111.16
37896,110.55,111.3,110.51,110.68
37897,110.76,111.05,110.22,110.87
37900,110.94,111.35,110.75,111.05
37901,110.87,111.15,109.3,109.91
37902,109.87,110.05,109.35,109.62
37903,109.55,109.65,108.8,109.08
37904,109.08,109.33,108.19,108.69
37907,108.9,109.33,108.19,109.01
37908,108.93,110.23,108.62,108.8
37909,109.51,109.8,108.69,109.54
37910,109.8,110.3,109.18,109.8
37911,109.8,110.01,109.16,109.33
37914,110.29,110.58,108.76,110.19
37915,109.51,110.44,109.37,109.55
37916,109.63,109.69,108.77,108.91
37917,108.94,109.85,108.85,109.56
37918,109.61,109.97,108.97,109.27
37921,108.54,109.01,108.19,108.43
37922,108.56,108.65,108.03,108.38
37923,108.26,108.34,107.76,108.26
37924,108.27,108.89,107.9,108.75
37925,108.7,110.21,108.59,110
37928,109.88,111.49,109.68,111.19
37929,109.58,111.19,109.33,109.58
37930,109.58,110.08,109.43,109.88
37931,109.88,110.27,109.79,110.24
37932,110.22,110.37,109.01,109.33
37935,109.28,109.65,107.83,108.34
37936,108.72,109.12,108.3,108.73
37937,108.75,109.18,108.4,108.76
37938,108.15,108.87,108,108.11
37939,108.15,108.51,107.94,108.3
37942,108.93,109.73,108.18,108.87
37943,108.05,109.08,107.91,108.01
37944,109.29,109.37,107.51,109.12
37945,108.8,109.33,108.58,108.94
37946,108.85,109.39,108.64,108.8
37949,109.41,109.48,108.75,109.26
37950,109.48,110.04,109.22,109.37
37951,108.94,109.73,108.83,109.11
37952,109.08,109.26,108.87,109.08
37953,109.12,109.65,109.01,109.58
37956,109.44,110.01,109.05,109.33
37957,108.61,109.8,108.51,108.66
37958,108.6,108.8,108.08,108.16
37959,108.16,108.48,107.91,108.22
37960,108.11,108.37,107.5,107.66
37963,107.41,107.76,107.08,107.36
37964,107.08,107.54,106.75,107.12
37965,108.23,108.73,106.9,108.36
37966,107.94,108.44,107.9,108
37967,107.94,108.05,107.61,107.83
37970,108.26,108.37,107.33,107.61
37971,107.44,107.83,107.33,107.51
37972,107.41,107.86,107.19,107.4
37973,107.62,108.08,107.3,107.58
37974,107.65,108,107.41,107.76
37977,107.65,107.94,107.25,107.49
37978,107.37,107.55,107.23,107.37
37979,107.3,107.55,107.08,107.3
37980,107.25,107.36,107.19,107.25
37981,107.3,107.51,106.9,107.41
37984,106.91,107.37,106.83,106.98
37985,107.04,107.12,106.83,106.98
37986,107.36,107.72,106.8,107.19
37987,107.33,107.47,107.16,107.29
37988,107.04,107.48,106.62,106.94
37991,106.99,107.36,106.01,106.09
37992,106.16,106.4,105.8,106.19
37993,106.16,106.41,105.87,106.19
37994,106.12,106.29,106.05,106.16
37995,106.19,108.23,106.11,106.76
37998,106.68,106.73,106.29,106.58
37999,106.23,106.73,106.08,106.23
38000,106.23,106.33,105.92,106.09
38001,106.23,106.48,105.97,106.25
38002,106.26,107,105.69,106.62
38005,106.58,107.48,106.44,107.26
38006,107.26,107.9,106.8,106.87
38007,107.11,107.26,106.58,106.83
38008,106.94,107.01,105.9,106.05
38009,106.08,106.8,105.72,106.69
38012,106.44,106.72,105.76,106.37
38013,106.33,106.37,105.44,105.58
38014,105.55,106.62,105.44,106.19
38015,105.8,106.3,105.58,105.87
38016,105.69,106.12,105.58,105.76
38019,105.51,105.76,105.33,105.55
38020,105.51,105.8,105.19,105.41
38021,105.41,105.62,105.26,105.41
38022,105.91,106.01,105.36,105.76
38023,105.91,106.8,105.36,105.41
38026,105.66,105.94,105.41,105.76
38027,105.66,105.9,105.3,105.58
38028,105.51,105.69,105.12,105.33
38029,105.35,105.54,105.24,105.37
38030,105.36,105.58,105.26,105.4
38033,105.43,105.52,105.35,105.45
38034,105.44,106,105.4,105.69
38035,105.69,107.12,105.47,106.58
38036,106.73,107.43,106.73,107.01
38037,107.23,109.3,107.23,109
38040,109.05,109.37,108.04,108.29
38041,108.55,108.73,108.01,108.19
38042,108.08,109.12,108,108.91
38043,109,109.83,109,109.55
38044,109.62,109.69,109.05,109.12
38047,109.01,109.41,108.86,108.94
38048,108.96,110.42,108.89,110.04
38049,110.04,110.49,109.97,110.03
38050,111.05,111.15,111.04,111.08
38051,111.04,112.29,110.96,112.04
38054,112.18,112.3,111.08,111.23
38055,111.29,111.61,110.19,111.23
38056,111.19,111.55,110.75,110.87
38057,110.8,111.11,110.41,110.8
38058,110.91,111.39,110.55,110.93
38061,110.26,111.05,110.23,110.3
38062,108.76,110.36,108.58,108.8
38063,108.18,108.97,107.91,108.16
38064,106.73,108.33,106.36,106.83
38065,106.73,107.3,106.55,106.66
38068,106.73,107.62,106.66,106.73
38069,106.75,106.98,106.41,106.66
38070,106.12,106.94,106.12,106.36
38071,106.05,106.44,105.72,106.12
38072,106.08,106.22,105.51,105.95
38075,105.44,105.94,105.23,105.48
38076,105.58,106.19,105.58,105.69
38077,104.33,105.9,103.37,104.23
38078,104.36,104.49,103.46,103.81
38079,103.72,104.75,103.72,104.44
38082,104.47,105.44,104.11,105.11
38083,104.94,107.19,104.91,105.75
38084,105.66,106.12,104.93,105.19
38085,106.26,106.43,105.19,106.4
38086,106.28,106.77,105.93,106.44
38089,106.33,106.43,105.23,105.37
38090,105.3,106.98,105.01,106.8
38091,106.62,108.98,106.62,108.62
38092,108.66,109.25,108.05,108.19
38093,108.33,108.87,107.47,107.8
38096,107.73,108.69,107.55,108.36
38097,108.41,109.08,107.65,108.94
38098,108.62,109.76,108.55,109.33
38099,109.37,109.9,109.08,109.37
38100,109.48,109.83,108.55,108.87
38103,109.09,109.33,108.25,108.65
38104,108.66,109.86,108.33,109.51
38105,109.41,110.19,108.72,110.01
38106,110.08,111.01,109.5,109.94
38107,109.8,110.62,109.76,110.36
38110,110.41,110.7,109.77,110.34
38111,110.23,110.6,109.46,109.69
38112,109.29,109.57,108.28,108.66
38113,108.66,109.87,108.65,109.75
38114,109.76,112.48,109.65,112.22
38117,112.26,114.12,112.19,113.75
38118,113.91,113.95,113.1,113.3
38119,112.94,113.47,112.4,113.18
38120,113.19,114.66,112.78,114.49
38121,114.49,114.88,113.92,114.23
38124,114.19,114.64,113.02,114.4
38125,114.33,114.7,113.32,114.13
38126,114.11,114.16,112.37,112.83
38127,113.05,113.87,112.54,112.69
38128,112.87,113.05,111.72,112.37
38131,112.08,113.26,112.08,113.19
38132,112.69,113.33,111.61,111.83
38133,111.72,111.94,111.19,111.86
38134,111.87,112.11,110.62,111
38135,110.8,111.05,109.94,109.94
38138,110.38,110.41,109.02,109.25
38139,109.25,110.71,109.19,110.63
38140,110.58,110.91,109.89,110.06
38141,110.04,111.51,109.76,111.16
38142,110.84,111.94,110.46,111.03
38145,111.1,111.14,109.43,109.7
38146,109.64,110.11,109.43,109.71
38147,109.73,110.57,108.62,110.5
38148,110.53,110.54,109.11,109.28
38149,109.32,110.49,109.14,110.04
38152,110.1,111.46,110,111.19
38153,111.17,111.38,109.26,109.31
38154,109.44,110.23,109.19,110.08
38155,110.05,110.22,108.86,109.58
38156,109.59,109.71,108.52,108.82
38159,108.8,108.9,108.19,108.79
38160,108.75,109.4,108.33,109.28
38161,109.29,109.38,108.4,108.56
38162,108.56,108.59,106.99,107.22
38163,107.24,108.02,107.02,107.71
38166,107.24,108.34,107.02,108.03
38167,108.02,108.76,107.74,108.31
38168,108.33,109.16,108.12,108.87
38169,108.8,108.87,107.79,108.44
38170,108.26,109.33,108.26,108.26
38173,108.35,109.18,108.35,109.02
38174,108.99,109.71,108.83,109.41
38175,109.4,109.53,108.15,108.43
38176,108.4,109.17,108.34,108.79
38177,108.53,108.61,107.89,108.22
38180,107.91,108.42,107.53,108.19
38181,108.19,109.41,108.16,108.41
38182,109.01,109.44,108.36,109.12
38183,109.8,109.98,108.97,109.79
38184,109.76,110.04,108.73,108.73
38187,108.16,108.87,108.05,108.22
38188,108.51,108.8,108.05,108.51
38189,108.69,110.3,108.33,109.94
38190,109.83,109.94,109.23,109.75
38191,109.69,110.26,109.61,110.15
38194,110.15,110.16,109.4,109.94
38195,109.87,111.19,109.58,110.87
38196,110.94,111.91,110.73,111.69
38197,112.16,112.48,111.44,112.08
38198,112.16,112.23,111.08,111.43
38201,111.05,111.41,110.55,110.8
38202,110.66,111.16,110.37,110.65
38203,110.55,111.75,110.5,111.01
38204,111.12,111.83,110.79,111.73
38205,111.69,111.9,109.8,110.44
38208,110.37,110.94,110.12,110.66
38209,110.58,111.48,110.37,111.26
38210,111.29,111.44,110.58,110.73
38211,110.87,111.26,110.43,110.83
38212,110.83,112.11,110.47,110.69
38215,110.51,111.01,110.26,110.43
38216,110.47,110.66,109.8,109.98
38217,109.37,110.16,109.25,109.37
38218,109.33,109.62,109.01,109.37
38219,109.33,109.75,108.91,109.19
38222,109.75,109.91,109.08,109.83
38223,109.51,110.05,109.33,109.58
38224,110.05,110.48,109.37,110.16
38225,109.51,110.3,109.26,109.62
38226,109.51,109.76,108.98,109.62
38229,109.93,110.44,109.5,109.83
38230,109.87,110.19,108.69,109.12
38231,109.4,109.73,108.93,109.4
38232,109.47,109.62,109.19,109.47
38233,109.48,110.69,109.04,110.51
38236,110.05,110.62,109.87,110.12
38237,109.33,110.23,109.19,109.33
38238,109.26,109.8,109.01,109.33
38239,109.8,110.01,109.12,109.51
38240,109.76,110.3,109.16,109.58
38243,109.55,110.36,109.26,110.08
38244,110.05,110.12,109.3,109.55
38245,109.58,110.37,109.26,110.01
38246,110.01,110.05,109.44,109.55
38247,109.51,110.25,109.33,109.58
38250,109.8,110.16,109.66,109.87
38251,109.83,110.19,109.55,109.76
38252,109.66,110.75,109.58,110.55
38253,110.55,110.91,110.23,110.8
38254,110.66,110.87,110.3,110.61
38257,111.3,111.41,110.43,111.23
38258,111.37,111.72,111.08,111.33
38259,110.8,111.44,110.62,110.83
38260,109.94,111.25,109.79,110.05
38261,109.98,110.79,109.97,110.51
38264,110.66,111.19,110.48,110.87
38265,110.91,111.33,110.66,111.08
38266,111.08,111.44,110.97,111.3
38267,111.33,111.43,110.93,111.12
38268,111.16,111.26,109.26,109.41
38271,109.36,109.58,109.08,109.26
38272,109.36,110.08,109.33,109.69
38273,109.69,110.19,109.4,109.69
38274,109.55,109.83,109.12,109.58
38275,109.58,109.69,108.76,109.19
38278,109.29,109.58,109.08,109.33
38279,109.23,109.44,108.23,108.36
38280,108.19,108.66,108.05,108.26
38281,107.4,108.4,107.3,107.51
38282,107.4,107.76,107.15,107.23
38285,106.69,107.37,106.18,106.69
38286,106.73,106.98,106.37,106.68
38287,106.61,107.16,106.19,106.58
38288,106.44,106.97,105.87,106.25
38289,106.23,106.37,105.76,105.87
38292,106.41,106.58,105.69,106.4
38293,106.3,106.76,106.01,106.05
38294,106.19,106.91,105.91,106.18
38295,106.08,106.51,105.66,106.05
38296,106.08,106.66,105.48,105.69
38299,105.55,105.76,105.26,105.5
38300,105.75,105.94,105.4,105.65
38301,105.73,107.29,105.62,106.98
38302,106.55,107.26,106.51,106.58
38303,106.55,106.76,105.3,105.48
38306,105.36,105.72,105.12,105.25
38307,105.37,105.68,105.18,105.3
38308,103.94,105.51,103.76,104.04
38309,104.05,104.43,103.58,104.19
38310,104.05,104.37,102.68,103.05
38313,103.12,103.37,102.91,103.08
38314,103.33,103.69,102.83,103.25
38315,102.83,103.69,102.51,102.79
38316,102.83,103.01,102.33,102.37
38317,102.54,103.43,102.12,102.51
38320,102.62,103.12,102.48,102.83
38321,102.83,103.33,102.4,102.98
38322,102.94,103.11,102.48,102.55
38323,103.19,103.41,101.8,103.18
38324,103.19,103.58,102,102.01
38327,102.01,103.37,101.87,103.16
38328,103.12,103.36,102.37,102.94
38329,104.04,104.98,102.73,103.94
38330,104.05,105,103.69,104.62
38331,104.48,106.19,104.44,105.12
38334,105.48,105.58,104.51,104.75
38335,104.65,105.76,104.55,105.51
38336,105.51,105.73,103.94,104.19
38337,104.69,104.98,103.43,104.76
38338,104.72,104.79,104.05,104.19
38341,104.05,104.48,103.86,104.08
38342,104.05,104.69,103.66,104.33
38343,104.37,104.5,103.87,104.19
38344,104.19,104.26,103.48,103.55
38345,103.66,103.79,103.41,103.66
38348,103.55,104.11,102.66,103.05
38349,103.11,103.33,102.76,103.01
38350,103.01,104.26,103,103.8
38351,102.98,104.22,102.83,103.05
38352,102.98,103.15,102.26,102.33
38355,102.65,103.44,102.3,102.76
38356,102.66,104.8,102.4,104.55
38357,104.51,105.01,103.73,104.12
38358,104.05,105.19,103.83,105
38359,105.05,105.15,103.8,104.75
38362,104.76,104.87,104.05,104.3
38363,104.12,104.33,103.08,103.29
38364,103.44,103.54,102.08,102.4
38365,102.3,102.87,102.19,102.37
38366,102.47,103.19,101.75,102.05
38369,101.94,102.19,101.65,102.08
38370,102.16,103,102,102.26
38371,102.19,102.97,102,102.72
38372,102.8,103.58,102.44,103.4
38373,103.4,103.91,102.58,102.61
38376,102.76,102.91,102.5,102.58
38377,104.22,104.33,102.48,104
38378,103.01,104.26,102.73,102.97
38379,102.98,103.52,102.68,102.77
38380,103.05,103.76,102.33,103.26
38383,103.66,103.8,103.3,103.66
38384,103.66,104.08,103.47,103.61
38385,103.57,104.08,103.31,103.74
38386,103.75,104.71,103.52,104.57
38387,104.58,104.62,103.5,104.05
38390,104.2,105.05,104.03,104.79
38391,104.76,105.94,104.73,105.58
38392,105.61,105.96,105.3,105.73
38393,105.76,106.86,105.34,105.75
38394,105.76,105.93,105.45,105.78
38397,105.7,105.71,104.6,105.15
38398,105.15,105.36,104.25,104.43
38399,104.41,105.72,104.37,105.38
38400,105.26,105.8,105.11,105.51
38401,105.54,105.87,105.12,105.61
38404,105.65,105.8,105.37,105.55
38405,105.51,105.58,103.77,104.01
38406,104.08,105.11,103.88,104.77
38407,104.75,105.61,104.56,105.36
38408,105.37,105.58,104.98,105.18
38411,105.19,105.3,104.05,104.62
38412,104.49,104.78,104.11,104.34
38413,104.32,105.15,104.25,104.73
38414,104.74,105.38,104.62,105.26
38415,105.24,105.59,104.3,104.76
38418,104.67,105.36,104.49,105.15
38419,105.2,105.23,104.32,104.69
38420,104.7,104.76,103.62,103.95
38421,103.85,104.33,103.67,104.1
38422,104.08,104.28,103.69,103.99
38425,103.9,105.19,103.7,104.82
38426,104.93,105.02,104.12,104.53
38427,104.49,104.69,103.86,104.13
38428,104.16,104.87,104.02,104.5
38429,104.58,105.05,104.45,104.72
38432,104.72,105.49,104.64,105.18
38433,105.1,105.73,104.81,105.59
38434,105.45,106.18,105.23,105.94
38435,106.02,106.57,105.87,106.3
38436,106.38,106.5,106.23,106.37
38439,106.34,107.37,106.3,107.14
38440,107.17,107.62,106.9,107.53
38441,107.45,107.69,106.9,107.53
38442,107.56,107.58,106.61,107.11
38443,107.16,107.79,106.74,107.51
38446,107.63,108.42,107.51,108.26
38447,108.25,108.89,108.05,108.25
38448,108.08,108.78,107.83,108.61
38449,108.59,108.79,108.06,108.62
38450,108.61,108.87,108.13,108.16
38453,108.27,108.52,107.6,107.82
38454,107.82,108.47,107.47,107.7
38455,107.72,107.85,107.1,107.31
38456,107.37,108.41,107.23,108.11
38457,108.12,108.55,107.43,107.71
38460,107.6,108.55,107.22,107.34
38461,107.48,107.59,106.86,106.88
38462,106.73,107.53,106.56,106.89
38463,106.76,107.43,106.66,106.94
38464,106.84,106.97,105.72,106.02
38467,105.94,106.05,105.24,105.63
38468,105.61,106.17,105.51,106.06
38469,105.96,106.39,105.66,105.69
38470,105.86,106.29,105.49,106.13
38471,106.01,106.13,104.57,104.69
38474,105.03,105.42,104.69,105.11
38475,104.97,105.35,104.83,104.94
38476,104.9,105.02,104.15,104.51
38477,104.46,104.68,104.19,104.49
38478,104.49,105.11,104.42,105.01
38481,105.11,105.68,105.01,105.64
38482,105.62,105.95,105.34,105.57
38483,105.58,105.94,104.89,105.81
38484,105.76,106.93,105.67,106.79
38485,106.75,107.43,106.64,107.31
38488,107.28,107.78,106.67,106.92
38489,106.82,107.55,106.53,107.4
38490,107.53,107.78,106.71,107.03
38491,106.79,107.68,106.79,107.63
38492,107.63,108.29,107.29,108.15
38495,108.19,108.3,107.5,107.66
38496,107.6,107.8,107.19,107.63
38497,107.6,107.88,107.23,107.6
38498,107.69,108.27,107.57,107.92
38499,107.88,108.09,107.69,108.01
38502,108.02,108.16,107.71,107.96
38503,107.94,108.57,107.66,108.45
38504,108.52,108.86,108.1,108.57
38505,108.72,108.79,108.05,108.21
38506,108.24,108.3,107.47,107.57
38509,107.74,107.85,106.68,106.88
38510,106.88,107.03,106.47,106.6
38511,106.54,107.39,106.49,107.2
38512,107.35,107.77,107.05,107.41
38513,107.48,108.69,107.28,108.65
38516,108.63,109.68,108.4,109.52
38517,109.5,109.61,109.04,109.39
38518,109.46,109.7,109.11,109.2
38519,109.21,109.39,108.62,108.89
38520,108.95,109.08,108.44,108.58
38523,108.8,109.6,108.58,109.32
38524,109.36,109.51,108.13,108.28
38525,108.24,109.14,108.13,108.81
38526,108.8,108.98,108.38,108.93
38527,108.86,109.4,108.83,109.02
38530,109.19,109.44,109.02,109.21
38531,109.28,110.08,109.17,109.85
38532,109.96,110.65,109.69,110.39
38533,110.54,110.99,109.96,110.73
38534,110.91,111.85,110.58,111.74
38537,111.65,111.88,111.28,111.59
38538,111.6,112.12,111.41,111.65
38539,111.57,112.29,111.42,112.16
38540,112.14,112.32,111.44,111.99
38541,112.06,112.56,111.75,112.26
38544,112.14,112.29,111.65,111.68
38545,111.8,111.83,110.74,110.84
38546,110.85,112.27,110.75,111.92
38547,111.92,112.38,111.61,112.22
38548,112.33,112.41,111.71,112.21
38551,112.23,112.36,111.46,111.91
38552,111.88,112.97,111.81,112.74
38553,112.73,113.71,112.4,112.79
38554,112.7,112.86,109.87,110.36
38555,110.12,111.45,110.08,111.31
38558,111.27,111.98,111.16,111.39
38559,111.41,112.62,111.38,112.46
38560,112.5,112.81,112.12,112.4
38561,112.36,112.87,111.94,112.16
38562,112.1,112.76,111.9,112.71
38565,112.48,112.77,111.68,112.32
38566,112.32,112.37,111.07,111.37
38567,111.4,111.93,110.95,111.11
38568,111.03,111.61,110.72,111.2
38569,111.31,112.2,111.08,111.8
38572,112.2,112.61,111.49,112.14
38573,112.12,112.24,111.64,111.86
38574,111.98,112,110.36,110.62
38575,110.7,110.74,109.53,109.69
38576,109.62,109.94,109.26,109.44
38579,109.42,109.82,109.18,109.28
38580,109.23,109.66,109,109.58
38581,109.53,110.08,109.35,109.76
38582,109.95,110.66,109.71,110.51
38583,110.45,110.82,110.27,110.4
38586,110.43,110.6,109.35,109.71
38587,109.66,110.17,109.56,109.91
38588,109.84,110.72,109.79,110.19
38589,110.18,110.44,109.72,110.03
38590,110.04,110.38,109.32,110.19
38593,110.1,110.7,109.81,110.67
38594,110.58,111.6,110.45,111.23
38595,111.25,111.78,110.36,110.6
38596,110.67,110.93,109.57,109.83
38597,109.85,110.05,109.17,109.59
38600,109.71,109.79,108.73,109.14
38601,109.14,109.83,109.1,109.6
38602,109.6,110.31,109.39,110.03
38603,110.03,110.63,109.98,110.49
38604,110.49,110.74,109.46,109.68
38607,109.68,110.38,109.14,110.32
38608,110.35,111.03,110.1,110.63
38609,110.65,110.81,109.85,110.32
38610,110.29,110.72,110.15,110.65
38611,110.65,111.46,110.43,111.34
38614,111.34,111.67,111.14,111.47
38615,111.49,112.01,111.09,111.96
38616,111.96,112.02,110.95,111.25
38617,111.25,111.81,111.02,111.64
38618,111.64,112.45,111.03,112.4
38621,112.44,112.61,112.06,112.16
38622,112.16,113.53,112.13,113.21
38623,113.23,113.46,112.06,112.99
38624,112.99,113.21,112.63,113.12
38625,113.11,113.71,112.9,113.5
38628,113.5,114.37,113.43,114.13
38629,114.14,114.41,113.98,114.28
38630,114.28,114.41,113.55,113.83
38631,113.83,114.18,113,113.23
38632,113.23,114.04,113.22,113.77
38635,113.77,114.3,113.5,114.12
38636,114.12,114.62,113.79,114.49
38637,114.49,114.75,114.22,114.31
38638,114.32,115.09,114.18,114.44
38639,114.44,114.89,113.83,113.99
38642,114.15,114.96,113.74,114.91
38643,114.91,115.92,114.89,115.65
38644,115.65,115.97,115.23,115.34
38645,115.34,115.76,115.24,115.31
38646,115.3,115.98,114.96,115.9
38649,115.85,115.97,115.03,115.36
38650,115.36,115.73,114.59,114.99
38651,114.99,115.94,114.86,115.88
38652,115.87,116.22,114.82,115.4
38653,115.4,115.69,115.07,115.66
38656,115.7,116.47,115.52,116.39
38657,116.39,116.77,116.35,116.72
38658,116.72,116.98,116.53,116.88
38659,116.87,117.39,116.75,117.16
38660,117.16,118.34,117.16,118.19
38663,118.23,118.38,117.41,117.67
38664,117.67,117.96,117.05,117.26
38665,117.28,117.76,116.82,117.5
38666,117.5,118.26,117.34,118.21
38667,118.2,118.2,117.62,117.96
38670,117.99,118.91,117.83,118.81
38671,118.76,119.42,118.69,118.9
38672,118.88,119.56,118.8,119.18
38673,119.08,119.28,118.44,118.62
38674,118.61,119.39,118.61,119.13
38677,119.09,119.46,118.52,118.89
38678,118.86,119.52,118.66,118.79
38679,118.79,119.03,118.19,118.79
38680,118.8,118.97,118.52,118.9
38681,118.92,119.69,118.85,119.61
38684,119.64,119.93,118.32,118.58
38685,118.55,119.69,118.55,119.51
38686,119.53,119.85,119.22,119.8
38687,119.81,120.7,119.64,120.41
38688,120.43,121.22,120.15,120.51
38691,120.94,121.39,120.67,120.77
38692,120.76,121.25,120.73,120.74
38693,120.76,121.16,120.56,120.97
38694,120.99,121.15,119.94,120.28
38695,120.3,120.75,120.21,120.59
38698,120.65,121.05,119.49,119.77
38699,119.76,120.45,119.6,119.94
38700,119.95,120.18,116.68,117.36
38701,117.36,117.69,115.8,116.31
38702,116.31,116.5,115.6,115.71
38705,115.69,116.58,115.5,115.96
38706,115.96,117.29,115.95,117.06
38707,117.23,117.53,116.73,117.35
38708,117.35,117.64,116.4,116.69
38709,116.65,116.9,116.1,116.29
38712,116.26,116.57,115.97,116.27
38713,116.27,117.44,116.25,117.43
38714,117.42,117.94,116.96,117.91
38715,117.91,117.98,117.67,117.82
38716,117.84,118.17,116.99,118.02
38719,118.02,118.07,117.51,117.88
38720,117.92,117.92,115.98,116.19
38721,116.19,116.44,115.57,116.08
38722,116.09,116.47,115.72,115.9
38723,115.89,116.29,114.2,114.38
38726,114.29,114.74,113.74,114.48
38727,114.45,114.78,114.08,114.32
38728,114.33,114.89,113.89,114.13
38729,114.12,114.42,113.39,114.36
38730,114.32,114.78,114.12,114.18
38733,114.19,115.09,113.77,114.94
38734,114.95,115.91,114.53,115.46
38735,115.44,115.89,114.78,115.2
38736,115.21,115.57,114.91,115.36
38737,115.39,115.67,114.92,115.22
38740,115.22,115.3,114.12,114.43
38741,114.4,114.86,114.3,114.68
38742,114.68,115.97,114.61,115.82
38743,115.82,116.51,115.42,116.42
38744,116.43,117.44,116.08,117.28
38747,117.26,117.81,116.99,117.6
38748,117.59,117.78,116.66,117.19
38749,117.18,118.16,117.04,117.99
38750,118.01,118.64,117.83,118.55
38751,118.55,119.39,118.3,118.94
38754,118.78,119.11,118.47,119.01
38755,119.02,119.17,117.59,117.88
38756,117.91,118.79,117.5,118.5
38757,118.52,118.9,118.27,118.83
38758,118.82,118.93,116.85,117.92
38761,117.76,118.25,117.49,117.75
38762,117.76,117.78,117.09,117.36
38763,117.37,118.12,116.72,117.87
38764,117.88,118.25,117.5,117.59
38765,118.24,118.53,118.07,118.18
38768,118.16,118.35,117.9,118.24
38769,118.23,118.98,118.21,118.67
38770,118.69,118.89,118.29,118.53
38771,118.51,118.53,116.73,117.11
38772,117.1,117.15,116.41,116.85
38775,116.84,117.13,115.67,116.17
38776,116.09,116.48,115.69,115.74
38777,115.76,116.31,115.44,116.08
38778,116.06,116.42,115.76,115.86
38779,115.84,116.79,115.54,116.44
38782,116.37,117.68,116.03,117.55
38783,117.57,118.05,117.33,117.86
38784,117.83,118.03,117.3,117.81
38785,117.83,118.41,117.07,118.19
38786,118.2,119.13,117.95,119.06
38789,118.91,119.19,118.72,118.8
38790,118.72,118.78,117.22,117.58
38791,117.58,117.78,117.1,117.36
38792,117.37,117.89,116.73,116.78
38793,116.8,116.97,115.67,115.82
38796,116.08,116.44,115.49,116.36
38797,116.44,117.33,116.22,117.27
38798,117.25,117.4,116.55,116.98
38799,117,117.95,116.72,117.88
38800,117.85,118.48,117.37,117.48
38803,117.56,117.67,116.38,116.73
38804,116.71,118.05,116.25,117.93
38805,117.94,118.21,117.47,117.78
38806,117.79,117.94,117.09,117.34
38807,117.3,118.11,117.13,117.69
38810,117.74,118.8,117.57,117.75
38811,117.76,117.95,117.22,117.51
38812,117.53,117.76,116.67,117.33
38813,117.35,117.97,117.25,117.77
38814,117.8,118.38,117.41,118.27
38817,118.17,118.69,117.85,118.31
38818,118.32,118.89,118.16,118.31
38819,118.33,118.6,117.8,118.46
38820,118.48,118.83,118.29,118.53
38821,118.51,118.73,118.42,118.65
38824,118.55,118.58,117.51,117.78
38825,117.76,118.19,116.99,117.06
38826,117.02,117.94,116.74,117.24
